,Gyro 0,Gyro 1,Gyro 2,Orientation 0,Orientation 1,Orientation 2,Orientation 3,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Timestamp
0,-16.0,13.0,-1.0,-9668.0,3389.0,7807.0,-10126.0,1.0,-3.0,0.0,2.0,2.0,-3.0,1.0,-2.0,1.1920928955078125e-06
1,-16.0,13.0,-1.0,-9668.0,3389.0,7807.0,-10126.0,0.0,-1.0,1.0,-1.0,-1.0,-3.0,-2.0,-1.0,0.0024056434631347656
2,-16.0,13.0,-1.0,-9668.0,3389.0,7807.0,-10126.0,-1.0,1.0,-2.0,2.0,-2.0,-2.0,-4.0,-1.0,0.004552125930786133
3,-14.0,7.0,0.0,-9668.0,3390.0,7807.0,-10126.0,-1.0,1.0,-2.0,2.0,-2.0,-2.0,-4.0,-1.0,0.0068132877349853516
4,-20.0,10.0,-1.0,-9666.0,3396.0,7810.0,-10124.0,-1.0,1.0,-2.0,2.0,-2.0,-2.0,-4.0,-1.0,0.009243488311767578
5,-20.0,10.0,-1.0,-9666.0,3396.0,7810.0,-10124.0,1.0,-1.0,-3.0,2.0,1.0,-3.0,-2.0,-1.0,0.013533353805541992
6,-20.0,10.0,-1.0,-9666.0,3396.0,7810.0,-10124.0,-2.0,-1.0,-2.0,-1.0,-3.0,-2.0,-2.0,0.0,0.01613163948059082
7,-19.0,13.0,0.0,-9664.0,3402.0,7812.0,-10122.0,-2.0,-1.0,-2.0,-1.0,-3.0,-2.0,-2.0,0.0,0.018930435180664062
8,-19.0,13.0,0.0,-9664.0,3402.0,7812.0,-10122.0,0.0,-3.0,1.0,3.0,2.0,0.0,2.0,1.0,0.02223491668701172
9,-19.0,13.0,0.0,-9664.0,3402.0,7812.0,-10122.0,1.0,-1.0,-3.0,-3.0,-2.0,1.0,0.0,0.0,0.024486541748046875
10,-17.0,15.0,1.0,-9663.0,3408.0,7812.0,-10120.0,1.0,-1.0,-3.0,-3.0,-2.0,1.0,0.0,0.0,0.026491641998291016
11,-17.0,15.0,1.0,-9663.0,3408.0,7812.0,-10120.0,0.0,-1.0,-2.0,1.0,0.0,0.0,0.0,-3.0,0.028531312942504883
12,-17.0,15.0,1.0,-9663.0,3408.0,7812.0,-10120.0,0.0,-2.0,-2.0,-1.0,-4.0,-1.0,-4.0,-1.0,0.030477523803710938
13,-19.0,13.0,1.0,-9662.0,3415.0,7813.0,-10119.0,0.0,-2.0,-2.0,-1.0,-4.0,-1.0,-4.0,-1.0,0.03244638442993164
14,-19.0,13.0,1.0,-9662.0,3415.0,7813.0,-10119.0,2.0,-1.0,0.0,1.0,-4.0,-2.0,-1.0,-1.0,0.03472447395324707
15,-19.0,13.0,1.0,-9662.0,3415.0,7813.0,-10119.0,-1.0,-1.0,-1.0,0.0,5.0,1.0,0.0,0.0,0.03673076629638672
16,-21.0,17.0,4.0,-9660.0,3422.0,7815.0,-10117.0,-1.0,-1.0,-1.0,0.0,5.0,1.0,0.0,0.0,0.03874492645263672
17,-21.0,17.0,4.0,-9660.0,3422.0,7815.0,-10117.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.040557861328125
18,-21.0,17.0,4.0,-9660.0,3422.0,7815.0,-10117.0,-1.0,-1.0,1.0,-2.0,1.0,1.0,0.0,-2.0,0.04232525825500488
19,-11.0,13.0,-3.0,-9660.0,3423.0,7815.0,-10117.0,-1.0,-1.0,1.0,-2.0,1.0,1.0,0.0,-2.0,0.044042110443115234
20,-11.0,13.0,-3.0,-9660.0,3423.0,7815.0,-10117.0,-2.0,-2.0,0.0,0.0,5.0,1.0,0.0,0.0,0.04582953453063965
21,-11.0,13.0,-3.0,-9660.0,3423.0,7815.0,-10117.0,-1.0,0.0,-1.0,-2.0,-4.0,-1.0,-1.0,0.0,0.04762697219848633
22,-13.0,10.0,-6.0,-9659.0,3423.0,7815.0,-10117.0,-1.0,0.0,-1.0,-2.0,-4.0,-1.0,-1.0,0.0,0.04938101768493652
23,-13.0,10.0,-6.0,-9659.0,3423.0,7815.0,-10117.0,-2.0,0.0,0.0,0.0,-4.0,0.0,-4.0,1.0,0.051178693771362305
24,-13.0,10.0,-6.0,-9659.0,3423.0,7815.0,-10117.0,-2.0,1.0,0.0,2.0,-3.0,0.0,1.0,-1.0,0.052883148193359375
25,3.0,10.0,-7.0,-9659.0,3424.0,7815.0,-10117.0,-2.0,1.0,0.0,2.0,-3.0,0.0,1.0,-1.0,0.05460000038146973
26,3.0,10.0,-7.0,-9659.0,3424.0,7815.0,-10117.0,0.0,1.0,-1.0,-3.0,-1.0,-2.0,0.0,-1.0,0.05638003349304199
27,3.0,10.0,-7.0,-9659.0,3424.0,7815.0,-10117.0,-1.0,-3.0,-1.0,2.0,-2.0,-2.0,-1.0,-1.0,0.05810213088989258
28,3.0,8.0,-10.0,-9658.0,3425.0,7816.0,-10117.0,-1.0,-3.0,-1.0,2.0,-2.0,-2.0,-1.0,-1.0,0.05986833572387695
29,3.0,8.0,-10.0,-9658.0,3425.0,7816.0,-10117.0,-2.0,0.0,0.0,-2.0,1.0,-2.0,-1.0,-3.0,0.061652421951293945
30,3.0,8.0,-10.0,-9658.0,3425.0,7816.0,-10117.0,-2.0,-1.0,0.0,0.0,-1.0,0.0,-2.0,-1.0,0.06336760520935059
31,1.0,10.0,-10.0,-9658.0,3425.0,7816.0,-10117.0,-2.0,-1.0,0.0,0.0,-1.0,0.0,-2.0,-1.0,0.06507349014282227
32,1.0,10.0,-10.0,-9658.0,3425.0,7816.0,-10117.0,0.0,-2.0,-1.0,-2.0,2.0,1.0,0.0,0.0,0.06685709953308105
33,1.0,10.0,-10.0,-9658.0,3425.0,7816.0,-10117.0,1.0,-1.0,0.0,-1.0,2.0,-2.0,-2.0,-2.0,0.06855392456054688
34,11.0,7.0,-8.0,-9658.0,3426.0,7816.0,-10117.0,1.0,-1.0,0.0,-1.0,2.0,-2.0,-2.0,-2.0,0.07026553153991699
35,11.0,7.0,-8.0,-9658.0,3426.0,7816.0,-10117.0,0.0,-2.0,0.0,0.0,-3.0,-1.0,-2.0,-2.0,0.07207489013671875
36,11.0,7.0,-8.0,-9658.0,3426.0,7816.0,-10117.0,-2.0,1.0,0.0,-3.0,0.0,1.0,0.0,2.0,0.07380247116088867
37,3.0,9.0,-13.0,-9658.0,3426.0,7816.0,-10117.0,-2.0,1.0,0.0,-3.0,0.0,1.0,0.0,2.0,0.07552409172058105
38,3.0,9.0,-13.0,-9658.0,3426.0,7816.0,-10117.0,-1.0,-1.0,-2.0,0.0,-3.0,-2.0,-2.0,-1.0,0.07729840278625488
39,3.0,9.0,-13.0,-9658.0,3426.0,7816.0,-10117.0,2.0,-1.0,0.0,0.0,-4.0,0.0,-2.0,-2.0,0.0790719985961914
40,11.0,10.0,-10.0,-9657.0,3427.0,7816.0,-10117.0,2.0,-1.0,0.0,0.0,-4.0,0.0,-2.0,-2.0,0.08077406883239746
41,11.0,10.0,-10.0,-9657.0,3427.0,7816.0,-10117.0,-1.0,-1.0,0.0,-2.0,0.0,-2.0,-3.0,0.0,0.08256077766418457
42,11.0,10.0,-10.0,-9657.0,3427.0,7816.0,-10117.0,1.0,2.0,0.0,-1.0,-1.0,-3.0,0.0,-1.0,0.08425426483154297
43,7.0,6.0,-10.0,-9657.0,3427.0,7816.0,-10117.0,1.0,2.0,0.0,-1.0,-1.0,-3.0,0.0,-1.0,0.0859534740447998
44,7.0,6.0,-10.0,-9657.0,3427.0,7816.0,-10117.0,0.0,-2.0,0.0,-1.0,1.0,1.0,-2.0,-1.0,0.08773469924926758
45,7.0,6.0,-10.0,-9657.0,3427.0,7816.0,-10117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08947086334228516
46,-3.0,5.0,-9.0,-9657.0,3428.0,7816.0,-10117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09125781059265137
47,-3.0,5.0,-9.0,-9657.0,3428.0,7816.0,-10117.0,0.0,-1.0,0.0,2.0,-2.0,1.0,-1.0,-1.0,0.0930330753326416
48,-3.0,5.0,-9.0,-9657.0,3428.0,7816.0,-10117.0,-2.0,-2.0,-1.0,-4.0,-2.0,-3.0,0.0,0.0,0.09473776817321777
49,15.0,3.0,-14.0,-9657.0,3428.0,7816.0,-10117.0,-2.0,-2.0,-1.0,-4.0,-2.0,-3.0,0.0,0.0,0.0964968204498291
50,15.0,3.0,-14.0,-9657.0,3428.0,7816.0,-10117.0,1.0,-1.0,-2.0,0.0,-1.0,-2.0,0.0,1.0,0.0983576774597168
51,15.0,3.0,-14.0,-9657.0,3428.0,7816.0,-10117.0,-2.0,1.0,-3.0,-1.0,0.0,-1.0,1.0,1.0,0.10008978843688965
52,3.0,1.0,-19.0,-9659.0,3427.0,7816.0,-10116.0,-2.0,1.0,-3.0,-1.0,0.0,-1.0,1.0,1.0,0.10179829597473145
53,3.0,1.0,-19.0,-9659.0,3427.0,7816.0,-10116.0,0.0,1.0,-1.0,-2.0,-1.0,0.0,-1.0,-2.0,0.10362672805786133
54,3.0,1.0,-19.0,-9659.0,3427.0,7816.0,-10116.0,-1.0,-3.0,-1.0,2.0,0.0,0.0,-2.0,-1.0,0.10535860061645508
55,6.0,1.0,-17.0,-9660.0,3426.0,7816.0,-10115.0,-1.0,-3.0,-1.0,2.0,0.0,0.0,-2.0,-1.0,0.10707449913024902
56,6.0,1.0,-17.0,-9660.0,3426.0,7816.0,-10115.0,0.0,-4.0,-3.0,3.0,-3.0,-2.0,2.0,-3.0,0.10885238647460938
57,6.0,1.0,-17.0,-9660.0,3426.0,7816.0,-10115.0,0.0,-2.0,-2.0,-1.0,-5.0,-3.0,-2.0,1.0,0.11058568954467773
58,20.0,1.0,-18.0,-9662.0,3424.0,7814.0,-10115.0,0.0,-2.0,-2.0,-1.0,-5.0,-3.0,-2.0,1.0,0.11229205131530762
59,20.0,1.0,-18.0,-9662.0,3424.0,7814.0,-10115.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,-2.0,0.11447334289550781
60,20.0,1.0,-18.0,-9662.0,3424.0,7814.0,-10115.0,-3.0,1.0,-1.0,-3.0,-1.0,0.0,-2.0,-1.0,0.11646342277526855
61,23.0,-1.0,-19.0,-9663.0,3422.0,7813.0,-10115.0,-3.0,1.0,-1.0,-3.0,-1.0,0.0,-2.0,-1.0,0.1184394359588623
62,23.0,-1.0,-19.0,-9663.0,3422.0,7813.0,-10115.0,-1.0,-2.0,1.0,-2.0,-2.0,-1.0,-1.0,0.0,0.12026047706604004
63,23.0,-1.0,-19.0,-9663.0,3422.0,7813.0,-10115.0,1.0,0.0,0.0,0.0,2.0,2.0,-2.0,0.0,0.12200641632080078
64,13.0,-2.0,-18.0,-9664.0,3421.0,7812.0,-10115.0,1.0,0.0,0.0,0.0,2.0,2.0,-2.0,0.0,0.12385225296020508
65,13.0,-2.0,-18.0,-9664.0,3421.0,7812.0,-10115.0,-1.0,2.0,-1.0,0.0,-2.0,-1.0,-1.0,0.0,0.12572550773620605
66,13.0,-2.0,-18.0,-9664.0,3421.0,7812.0,-10115.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,0.12749934196472168
67,13.0,-1.0,-17.0,-9666.0,3420.0,7811.0,-10115.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,0.12922072410583496
68,13.0,-1.0,-17.0,-9666.0,3420.0,7811.0,-10115.0,-2.0,-2.0,-1.0,1.0,-4.0,-1.0,-3.0,0.0,0.13105273246765137
69,13.0,-1.0,-17.0,-9666.0,3420.0,7811.0,-10115.0,2.0,-1.0,-2.0,-1.0,0.0,-2.0,-1.0,-2.0,0.13276386260986328
70,12.0,-1.0,-19.0,-9667.0,3419.0,7811.0,-10114.0,2.0,-1.0,-2.0,-1.0,0.0,-2.0,-1.0,-2.0,0.1348552703857422
71,12.0,-1.0,-19.0,-9667.0,3419.0,7811.0,-10114.0,-1.0,-2.0,2.0,0.0,1.0,-1.0,0.0,0.0,0.13703203201293945
72,12.0,-1.0,-19.0,-9667.0,3419.0,7811.0,-10114.0,-3.0,-1.0,-2.0,0.0,-1.0,0.0,-1.0,-2.0,0.13884186744689941
73,11.0,-1.0,-20.0,-9668.0,3418.0,7810.0,-10114.0,-3.0,-1.0,-2.0,0.0,-1.0,0.0,-1.0,-2.0,0.14059805870056152
74,11.0,-1.0,-20.0,-9668.0,3418.0,7810.0,-10114.0,2.0,-3.0,1.0,-2.0,-3.0,-2.0,0.0,-2.0,0.14243102073669434
75,11.0,-1.0,-20.0,-9668.0,3418.0,7810.0,-10114.0,1.0,0.0,-1.0,-2.0,0.0,-1.0,0.0,0.0,0.14414501190185547
76,25.0,-4.0,-19.0,-9670.0,3415.0,7809.0,-10114.0,1.0,0.0,-1.0,-2.0,0.0,-1.0,0.0,0.0,0.14585638046264648
77,25.0,-4.0,-19.0,-9670.0,3415.0,7809.0,-10114.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.14769196510314941
78,25.0,-4.0,-19.0,-9670.0,3415.0,7809.0,-10114.0,1.0,-2.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,0.1493971347808838
79,21.0,-7.0,-22.0,-9672.0,3411.0,7808.0,-10114.0,1.0,-2.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,0.1511826515197754
80,21.0,-7.0,-22.0,-9672.0,3411.0,7808.0,-10114.0,0.0,0.0,-2.0,-1.0,1.0,-3.0,1.0,0.0,0.15296268463134766
81,21.0,-7.0,-22.0,-9672.0,3411.0,7808.0,-10114.0,-3.0,1.0,1.0,-4.0,-1.0,0.0,2.0,0.0,0.15471100807189941
82,10.0,-7.0,-19.0,-9673.0,3409.0,7810.0,-10113.0,-3.0,1.0,1.0,-4.0,-1.0,0.0,2.0,0.0,0.15641307830810547
83,10.0,-7.0,-19.0,-9673.0,3409.0,7810.0,-10113.0,-1.0,-1.0,-1.0,0.0,-2.0,0.0,-1.0,-1.0,0.15818095207214355
84,10.0,-7.0,-19.0,-9673.0,3409.0,7810.0,-10113.0,0.0,0.0,0.0,2.0,0.0,-2.0,-2.0,-1.0,0.1598987579345703
85,15.0,-8.0,-19.0,-9674.0,3407.0,7810.0,-10113.0,0.0,0.0,0.0,2.0,0.0,-2.0,-2.0,-1.0,0.16160011291503906
86,15.0,-8.0,-19.0,-9674.0,3407.0,7810.0,-10113.0,0.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,-2.0,0.16338324546813965
87,15.0,-8.0,-19.0,-9674.0,3407.0,7810.0,-10113.0,-1.0,-2.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.16508269309997559
88,9.0,-8.0,-21.0,-9674.0,3405.0,7811.0,-10112.0,-1.0,-2.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.16682219505310059
89,9.0,-8.0,-21.0,-9674.0,3405.0,7811.0,-10112.0,-2.0,2.0,0.0,-2.0,-2.0,0.0,-2.0,1.0,0.1685943603515625
90,9.0,-8.0,-21.0,-9674.0,3405.0,7811.0,-10112.0,-1.0,0.0,1.0,0.0,-1.0,-2.0,0.0,-1.0,0.17032670974731445
91,18.0,-5.0,-21.0,-9675.0,3403.0,7809.0,-10112.0,-1.0,0.0,1.0,0.0,-1.0,-2.0,0.0,-1.0,0.17203068733215332
92,18.0,-5.0,-21.0,-9675.0,3403.0,7809.0,-10112.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,0.17380046844482422
93,18.0,-5.0,-21.0,-9675.0,3403.0,7809.0,-10112.0,1.0,-2.0,0.0,1.0,1.0,1.0,-1.0,-1.0,0.1755073070526123
94,21.0,-3.0,-21.0,-9677.0,3402.0,7809.0,-10112.0,1.0,-2.0,0.0,1.0,1.0,1.0,-1.0,-1.0,0.17722702026367188
95,21.0,-3.0,-21.0,-9677.0,3402.0,7809.0,-10112.0,1.0,-3.0,-1.0,-3.0,-3.0,0.0,0.0,1.0,0.17900967597961426
96,21.0,-3.0,-21.0,-9677.0,3402.0,7809.0,-10112.0,-2.0,0.0,-2.0,-2.0,-3.0,-2.0,-1.0,0.0,0.18070507049560547
97,16.0,-10.0,-19.0,-9678.0,3399.0,7809.0,-10112.0,-2.0,0.0,-2.0,-2.0,-3.0,-2.0,-1.0,0.0,0.18241262435913086
98,16.0,-10.0,-19.0,-9678.0,3399.0,7809.0,-10112.0,0.0,0.0,-2.0,1.0,0.0,-2.0,-2.0,1.0,0.18417906761169434
99,16.0,-10.0,-19.0,-9678.0,3399.0,7809.0,-10112.0,-1.0,0.0,-1.0,-1.0,3.0,1.0,-1.0,-2.0,0.18590092658996582
100,14.0,-13.0,-17.0,-9678.0,3396.0,7809.0,-10113.0,-1.0,0.0,-1.0,-1.0,3.0,1.0,-1.0,-2.0,0.18761062622070312
101,14.0,-13.0,-17.0,-9678.0,3396.0,7809.0,-10113.0,1.0,-1.0,-2.0,0.0,1.0,-1.0,-2.0,0.0,0.18938183784484863
102,14.0,-13.0,-17.0,-9678.0,3396.0,7809.0,-10113.0,0.0,0.0,-2.0,2.0,2.0,4.0,0.0,0.0,0.19109249114990234
103,6.0,-12.0,-12.0,-9678.0,3396.0,7809.0,-10113.0,0.0,0.0,-2.0,2.0,2.0,4.0,0.0,0.0,0.1928093433380127
104,6.0,-12.0,-12.0,-9678.0,3396.0,7809.0,-10113.0,-1.0,0.0,-1.0,-2.0,0.0,1.0,0.0,-2.0,0.19461417198181152
105,6.0,-12.0,-12.0,-9678.0,3396.0,7809.0,-10113.0,-2.0,-4.0,0.0,-2.0,-2.0,-5.0,-1.0,-1.0,0.19631242752075195
106,10.0,-6.0,-7.0,-9678.0,3396.0,7809.0,-10113.0,-2.0,-4.0,0.0,-2.0,-2.0,-5.0,-1.0,-1.0,0.19801020622253418
107,10.0,-6.0,-7.0,-9678.0,3396.0,7809.0,-10113.0,-1.0,-3.0,3.0,1.0,-3.0,-1.0,-3.0,-1.0,0.19979286193847656
108,10.0,-6.0,-7.0,-9678.0,3396.0,7809.0,-10113.0,0.0,1.0,0.0,0.0,-1.0,-2.0,1.0,1.0,0.20151352882385254
109,-6.0,-3.0,-6.0,-9678.0,3397.0,7809.0,-10113.0,0.0,1.0,0.0,0.0,-1.0,-2.0,1.0,1.0,0.20322537422180176
110,-6.0,-3.0,-6.0,-9678.0,3397.0,7809.0,-10113.0,-2.0,-3.0,-1.0,-3.0,-2.0,-2.0,-4.0,-2.0,0.20499539375305176
111,-6.0,-3.0,-6.0,-9678.0,3397.0,7809.0,-10113.0,-2.0,0.0,-4.0,0.0,-3.0,1.0,0.0,-1.0,0.20673656463623047
112,-8.0,-1.0,-7.0,-9677.0,3397.0,7810.0,-10113.0,-2.0,0.0,-4.0,0.0,-3.0,1.0,0.0,-1.0,0.20846199989318848
113,-8.0,-1.0,-7.0,-9677.0,3397.0,7810.0,-10113.0,1.0,1.0,-1.0,0.0,0.0,-2.0,-1.0,0.0,0.2102358341217041
114,-8.0,-1.0,-7.0,-9677.0,3397.0,7810.0,-10113.0,0.0,-1.0,1.0,0.0,0.0,-2.0,-3.0,-1.0,0.21193528175354004
115,-6.0,0.0,-7.0,-9677.0,3398.0,7810.0,-10113.0,0.0,-1.0,1.0,0.0,0.0,-2.0,-3.0,-1.0,0.21366333961486816
116,-6.0,0.0,-7.0,-9677.0,3398.0,7810.0,-10113.0,-2.0,1.0,-2.0,0.0,-1.0,-1.0,2.0,-2.0,0.21565747261047363
117,-6.0,0.0,-7.0,-9677.0,3398.0,7810.0,-10113.0,-2.0,-1.0,0.0,-1.0,-1.0,-2.0,-1.0,0.0,0.21756291389465332
118,6.0,0.0,-8.0,-9677.0,3398.0,7810.0,-10113.0,-2.0,-1.0,0.0,-1.0,-1.0,-2.0,-1.0,0.0,0.21938014030456543
119,6.0,0.0,-8.0,-9677.0,3398.0,7810.0,-10113.0,-1.0,-2.0,-2.0,-4.0,-3.0,-1.0,1.0,0.0,0.22117304801940918
120,6.0,0.0,-8.0,-9677.0,3398.0,7810.0,-10113.0,-2.0,0.0,-2.0,0.0,0.0,0.0,-1.0,0.0,0.22291994094848633
121,8.0,-3.0,-14.0,-9676.0,3399.0,7810.0,-10113.0,-2.0,0.0,-2.0,0.0,0.0,0.0,-1.0,0.0,0.22472143173217773
122,8.0,-3.0,-14.0,-9676.0,3399.0,7810.0,-10113.0,2.0,2.0,1.0,2.0,-2.0,-3.0,1.0,0.0,0.22654151916503906
123,8.0,-3.0,-14.0,-9676.0,3399.0,7810.0,-10113.0,-1.0,-1.0,0.0,-1.0,-6.0,-1.0,1.0,0.0,0.22824931144714355
124,7.0,-7.0,-20.0,-9677.0,3398.0,7810.0,-10112.0,-1.0,-1.0,0.0,-1.0,-6.0,-1.0,1.0,0.0,0.22995758056640625
125,7.0,-7.0,-20.0,-9677.0,3398.0,7810.0,-10112.0,0.0,-2.0,-2.0,-2.0,6.0,2.0,-1.0,0.0,0.23182082176208496
126,7.0,-7.0,-20.0,-9677.0,3398.0,7810.0,-10112.0,-2.0,0.0,-3.0,-2.0,1.0,0.0,-1.0,-2.0,0.2335524559020996
127,15.0,-12.0,-23.0,-9678.0,3394.0,7810.0,-10112.0,-2.0,0.0,-3.0,-2.0,1.0,0.0,-1.0,-2.0,0.2353038787841797
128,15.0,-12.0,-23.0,-9678.0,3394.0,7810.0,-10112.0,-1.0,-1.0,1.0,-2.0,-1.0,-2.0,-1.0,-1.0,0.23708534240722656
129,15.0,-12.0,-23.0,-9678.0,3394.0,7810.0,-10112.0,1.0,-1.0,-2.0,-1.0,1.0,-1.0,-2.0,-1.0,0.23881864547729492
130,8.0,-16.0,-24.0,-9679.0,3392.0,7812.0,-10111.0,1.0,-1.0,-2.0,-1.0,1.0,-1.0,-2.0,-1.0,0.2405242919921875
131,8.0,-16.0,-24.0,-9679.0,3392.0,7812.0,-10111.0,-3.0,0.0,-2.0,-2.0,-3.0,-2.0,-1.0,0.0,0.2423250675201416
132,8.0,-16.0,-24.0,-9679.0,3392.0,7812.0,-10111.0,-1.0,-1.0,0.0,-1.0,-3.0,1.0,-1.0,-1.0,0.24402976036071777
133,24.0,-21.0,-26.0,-9679.0,3387.0,7814.0,-10111.0,-1.0,-1.0,0.0,-1.0,-3.0,1.0,-1.0,-1.0,0.24586009979248047
134,24.0,-21.0,-26.0,-9679.0,3387.0,7814.0,-10111.0,2.0,-1.0,-1.0,-1.0,-3.0,-1.0,-1.0,0.0,0.24766016006469727
135,24.0,-21.0,-26.0,-9679.0,3387.0,7814.0,-10111.0,0.0,-3.0,0.0,-1.0,-1.0,0.0,-2.0,0.0,0.24936699867248535
136,30.0,-14.0,-29.0,-9681.0,3382.0,7814.0,-10111.0,0.0,-3.0,0.0,-1.0,-1.0,0.0,-2.0,0.0,0.2511100769042969
137,30.0,-14.0,-29.0,-9681.0,3382.0,7814.0,-10111.0,-1.0,-2.0,-1.0,0.0,1.0,2.0,2.0,-2.0,0.2528858184814453
138,30.0,-14.0,-29.0,-9681.0,3382.0,7814.0,-10111.0,2.0,-3.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,0.254594087600708
139,40.0,-7.0,-33.0,-9684.0,3376.0,7813.0,-10111.0,2.0,-3.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,0.2562990188598633
140,40.0,-7.0,-33.0,-9684.0,3376.0,7813.0,-10111.0,1.0,0.0,0.0,-4.0,1.0,0.0,1.0,-1.0,0.2580716609954834
141,40.0,-7.0,-33.0,-9684.0,3376.0,7813.0,-10111.0,0.0,0.0,2.0,0.0,-1.0,-4.0,0.0,0.0,0.25978541374206543
142,31.0,7.0,-33.0,-9688.0,3372.0,7812.0,-10108.0,0.0,0.0,2.0,0.0,-1.0,-4.0,0.0,0.0,0.26148223876953125
143,31.0,7.0,-33.0,-9688.0,3372.0,7812.0,-10108.0,-3.0,0.0,0.0,-1.0,1.0,0.0,0.0,-2.0,0.26326465606689453
144,31.0,7.0,-33.0,-9688.0,3372.0,7812.0,-10108.0,2.0,0.0,-2.0,-2.0,-3.0,-3.0,0.0,0.0,0.26495909690856934
145,30.0,15.0,-32.0,-9693.0,3369.0,7811.0,-10106.0,2.0,0.0,-2.0,-2.0,-3.0,-3.0,0.0,0.0,0.26670217514038086
146,30.0,15.0,-32.0,-9693.0,3369.0,7811.0,-10106.0,-1.0,-2.0,-2.0,-1.0,1.0,-1.0,-4.0,-1.0,0.2684750556945801
147,30.0,15.0,-32.0,-9693.0,3369.0,7811.0,-10106.0,-1.0,-2.0,0.0,-2.0,0.0,1.0,-1.0,-1.0,0.2701761722564697
148,31.0,20.0,-26.0,-9697.0,3368.0,7809.0,-10104.0,-1.0,-2.0,0.0,-2.0,0.0,1.0,-1.0,-1.0,0.2718842029571533
149,31.0,20.0,-26.0,-9697.0,3368.0,7809.0,-10104.0,1.0,0.0,-1.0,1.0,-3.0,-1.0,0.0,0.0,0.27366042137145996
150,31.0,20.0,-26.0,-9697.0,3368.0,7809.0,-10104.0,1.0,2.0,0.0,-4.0,0.0,1.0,-3.0,-2.0,0.27536797523498535
151,19.0,14.0,-16.0,-9699.0,3368.0,7807.0,-10103.0,1.0,2.0,0.0,-4.0,0.0,1.0,-3.0,-2.0,0.277071475982666
152,19.0,14.0,-16.0,-9699.0,3368.0,7807.0,-10103.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,0.0,0.2788574695587158
153,19.0,14.0,-16.0,-9699.0,3368.0,7807.0,-10103.0,-3.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,0.2805638313293457
154,27.0,13.0,-16.0,-9702.0,3367.0,7804.0,-10103.0,-3.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,0.28229856491088867
155,27.0,13.0,-16.0,-9702.0,3367.0,7804.0,-10103.0,1.0,0.0,1.0,1.0,-1.0,-1.0,-2.0,1.0,0.2840766906738281
156,27.0,13.0,-16.0,-9702.0,3367.0,7804.0,-10103.0,1.0,-1.0,-2.0,-1.0,-1.0,-3.0,-3.0,1.0,0.2857699394226074
157,35.0,16.0,-16.0,-9705.0,3367.0,7799.0,-10105.0,1.0,-1.0,-2.0,-1.0,-1.0,-3.0,-3.0,1.0,0.28748273849487305
158,35.0,16.0,-16.0,-9705.0,3367.0,7799.0,-10105.0,-2.0,-1.0,-2.0,-1.0,1.0,-1.0,0.0,-1.0,0.28925013542175293
159,35.0,16.0,-16.0,-9705.0,3367.0,7799.0,-10105.0,-1.0,1.0,1.0,0.0,-1.0,-3.0,0.0,-3.0,0.2910752296447754
160,30.0,17.0,-12.0,-9707.0,3367.0,7794.0,-10106.0,-1.0,1.0,1.0,0.0,-1.0,-3.0,0.0,-3.0,0.29287171363830566
161,30.0,17.0,-12.0,-9707.0,3367.0,7794.0,-10106.0,0.0,-1.0,-2.0,0.0,0.0,0.0,-1.0,-2.0,0.2946610450744629
162,30.0,17.0,-12.0,-9707.0,3367.0,7794.0,-10106.0,-1.0,-1.0,-3.0,-1.0,-1.0,0.0,1.0,-1.0,0.29636335372924805
163,34.0,28.0,-14.0,-9711.0,3367.0,7789.0,-10106.0,-1.0,-1.0,-3.0,-1.0,-1.0,0.0,1.0,-1.0,0.2981259822845459
164,34.0,28.0,-14.0,-9711.0,3367.0,7789.0,-10106.0,0.0,-1.0,0.0,-2.0,1.0,1.0,-2.0,-1.0,0.3000161647796631
165,34.0,28.0,-14.0,-9711.0,3367.0,7789.0,-10106.0,0.0,-2.0,0.0,-1.0,-2.0,-2.0,0.0,0.0,0.30171895027160645
166,24.0,40.0,-17.0,-9717.0,3368.0,7783.0,-10105.0,0.0,-2.0,0.0,-1.0,-2.0,-2.0,0.0,0.0,0.3034632205963135
